13971,"Sep, 2011",-1,7 min.,1,2,Fantasy,"None found, add some","1,915",#6159,-1,"None found, add some",#7636,G - All Ages,5.54,Unknown,Finished Airing,"None found, add some",663114,Movie,"1,080"
13983,20-Apr-12,-1,2 min.,1,0,"Space , Comedy , Seinen","None found, add some",800,#7774,-1,"None found, add some",#6354,PG-13 - Teens 13 or older,6.22,Unknown,Finished Airing,DLE,Thermae Romae: Kodai Romajin ga Uchuu e,Special,271
13993,26-Sep-11,-1,22 min.,1,1,"Action , Drama , Fantasy , Shoujo , Supernatural","None found, add some","1,890",#6190,-1,"None found, add some",#6428,PG-13 - Teens 13 or older,6.19,Original,Finished Airing,Studio Blanc,Goulart Knights: Evoked the Beginning White,OVA,303
14007,13-Aug-10,-1,1 hr. 45 min.,1,0,"Drama , Mecha , Military , Sci-Fi , Shounen , Space","None found, add some",818,#7743,-1,"None found, add some",#6070,PG-13 - Teens 13 or older,6.3,Unknown,Finished Airing,Sunrise,"Akai Shouzou: Char, Soshite Frontal e (Portrait of the Red)",Special,182
14023,19-Mar-05,-1,2 min.,1,0,Music,"None found, add some",266,#9548,-1,Mag Garden,#7943,PG-13 - Teens 13 or older,5.29,Manga,Finished Airing,"None found, add some",R\xc2\xb2: Rise R to the Second Power,Music,134
14027,26-Sep-12,-1,24 min.,1,52,"Comedy , Romance , School , Seinen",FUNimation Entertainment,"66,765",#999,-1,"None found, add some",#2627,R+ - Mild Nudity,7.22,Light novel,Finished Airing,AIC Build,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,OVA,"39,798"
14029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14039,"Jul, 2012",-1,Unknown,1,0,"Action , Sci-Fi","None found, add some",572,#8330,-1,G-mode,#9721,None,7.71,Unknown,Finished Airing,"None found, add some",Katayoku no Khronos Gear,OVA,21
14041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14045,"Jan 3, 2013 to Mar 28, 2013",Unknown,3 min. per ep.,13,13,"Comedy , Slice of Life","None found, add some","20,284",#2291,Winter 2013,Earth Star Entertainment,#6827,PG-13 - Teens 13 or older,6.03,Manga,Finished Airing,Doga Kobo,Mangirl!,TV,"8,821"
14046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14049,25-Jan-12,-1,14 min.,1,6,"Harem , Romance","None found, add some","6,574",#3854,-1,"None found, add some",#6379,PG-13 - Teens 13 or older,6.21,Unknown,Finished Airing,Manglobe,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,Special,"2,946"
14052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14059,21-Nov-87,-1,40 min.,1,1,Shounen,"None found, add some",705,#7983,-1,"None found, add some",#3978,PG-13 - Teens 13 or older,6.85,Manga,Finished Airing,Studio Pierrot,Kimagure Orange\xe2\x98\x86Road: Soushuuhen Tanabata Special,OVA,199
14064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14067,25-Sep-85,-1,3 min.,1,0,"Action , Comedy , Parody , Police","None found, add some",149,#10546,-1,"None found, add some",#9208,PG - Children,5.91,Unknown,Finished Airing,"None found, add some",Ginga Hyouryuu Vifam: Chicago Super Police 13,Special,46
14069,25-Aug-09,-1,15 min.,1,0,Kids,"None found, add some",120,#11049,-1,"None found, add some",#10870,G - All Ages,4.65,Unknown,Finished Airing,"None found, add some",Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,ONA,34
14070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14073,"Jul 14, 2012 to Sep 15, 2012",-1,22 min. per ep.,10,13,"Comedy , Ecchi , Parody , School , Shounen",Sentai Filmworks,"17,850",#2450,-1,AMG MUSIC,#6002,PG-13 - Teens 13 or older,6.32,Manga,Finished Airing,AIC Classic,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu (Ebiten),ONA,"6,057"
14075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14077,"Apr 8, 2012 to Oct 7, 2012",-1,2 min. per ep.,7,3,"Comedy , Parody","None found, add some","5,828",#4046,-1,Production I.G,#5815,PG-13 - Teens 13 or older,6.37,Unknown,Finished Airing,Studio PuYUKAI,Blood-C: None-None Gekijou,ONA,"1,295"
14079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14093,"Jun 21, 2012 to Jan 10, 2013",Unknown,22 min. per ep.,24,28,"Action , Adventure , Comedy , Fantasy , Kids",The Pokemon Company International,"22,262",#2160,Summer 2012,"TV Tokyo , MediaNet , Half H.P Studio , Studio Jack",#4448,PG - Children,6.74,Game,Finished Airing,OLM,Pokemon Best Wishes! Season 2,TV,"11,618"
14095,"Apr 13, 2012 to Apr 29, 2012",-1,30 sec. per ep.,4,0,"Action , Kids , Comedy , Shounen","None found, add some",498,#8554,-1,"None found, add some",#6491,G - All Ages,6.17,Unknown,Finished Airing,"None found, add some",Kamen Rider Fourze x Crayon Shin-chan,Special,177
14117,"May 26, 2012 to May 30, 2012",-1,25 min. per ep.,2,9,"Action , Horror , School , Supernatural , Vampire","None found, add some","7,982",#3558,-1,"None found, add some",#3876,R - 17+ (violence & profanity),6.87,Unknown,Finished Airing,Production I.G,Blood-C: Special Edition,Special,"1,750"
14123,16-May-12,-1,6 min.,1,15,"Action , Fantasy , Kids","None found, add some","9,265",#3332,-1,"None found, add some",#1142,PG - Children,7.67,Game,Finished Airing,OLM,Pokemon Black and White 2: Introduction Movie,ONA,"5,242"
14125,15-Feb-89,-1,2 min.,1,0,"Kids , Music","None found, add some",170,#10292,-1,NHK,#8232,G - All Ages,4.94,Music,Finished Airing,"None found, add some",Otogi no Kuni no Birthday,Music,86
14127,"Jul 27, 2012 to Jan 25, 2013",-1,30 min. per ep.,2,40,Hentai,"None found, add some","5,932",#4008,-1,"None found, add some",N/A,Rx - Hentai,7.15,Visual novel,Finished Airing,PoRO,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,OVA,"2,410"
14129,"Jul 20, 2012 to Apr 19, 2013",-1,20 min. per ep.,4,36,Hentai,"None found, add some","4,305",#4549,-1,Studio 9 MAiami,N/A,Rx - Hentai,6.59,Visual novel,Finished Airing,"None found, add some",Starless: 21st Century Nymphomaniacs,OVA,"1,795"
14131,"Oct 9, 2012 to Mar 25, 2013",Unknown,24 min. per ep.,12,"2,081","Military , School",Sentai Filmworks,"118,960",#527,Fall 2012,"Lantis , Movic , Showgate , Cyclone Graphics inc",#1153,PG-13 - Teens 13 or older,7.66,Original,Finished Airing,Actas,Girls und Panzer (Girls & Panzer),TV,"59,431"
14145,"Dec 2, 2012 to Mar 14, 2013",-1,51 min. per ep.,2,35,"Historical , Drama , Josei","None found, add some","9,084",#3359,-1,Lantis,#4926,PG-13 - Teens 13 or older,6.62,Visual novel,Finished Airing,"Anpro , teamKG","Hanayaka Nari, Waga Ichizoku: Kinetograph",OVA,"3,889"
14158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14173,13-Oct-12,-1,26 min.,1,7,"Comedy , Ecchi , Military , School , Seinen",Sentai Filmworks,"10,703",#3142,-1,"None found, add some",#5164,R+ - Mild Nudity,6.56,Unknown,Finished Airing,Xebec,Upotte!! OVA,OVA,"5,741"
14175,09-Mar-13,-1,1 hr. 6 min.,1,48,"Slice of Life , Comedy , Drama","NIS America, Inc.","39,792",#1513,-1,"Sotsu , Lantis , Infinite",#558,PG-13 - Teens 13 or older,7.98,Original,Finished Airing,P.A. Works,Hanasaku Iroha: Home Sweet Home,Movie,"18,055"
14181,23-Jul-93,-1,30 min.,1,0,"Fantasy , Historical , Drama , Shoujo","None found, add some",203,#9999,-1,Shueisha,#10411,PG-13 - Teens 13 or older,6.03,Manga,Finished Airing,Madhouse,Oedo wa Nemurenai!,OVA,40
14183,01-Aug-87,-1,50 min.,1,0,"Romance , Drama , Shounen","None found, add some",236,#9739,-1,"None found, add some",#6695,PG-13 - Teens 13 or older,6.08,Manga,Finished Airing,Studio Pierrot,Aitsu to Lullaby: Suiyobi no Cinderella,Movie,50
14189,28-Nov-12,-1,24 min.,1,57,"Horror , Mystery , Romance , School , Shounen , Supernatural",Sentai Filmworks,"42,156",#1454,-1,"None found, add some",#1383,R - 17+ (violence & profanity),7.57,Manga,Finished Airing,Silver Link.,Tasogare Otome x Amnesia: Taima Otome,Special,"24,645"
14199,"Oct 5, 2012 to Dec 21, 2012",Unknown,24 min. per ep.,12,276,"Harem , Comedy , Romance , Ecchi , School",FUNimation Entertainment,"128,740",#493,Fall 2012,"Lantis , Media Factory , AT-X , DAX Production , Cospa , Sony Music Communications",#4358,R+ - Mild Nudity,6.76,Light novel,Finished Airing,Silver Link.,Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne! (OniAi),TV,"62,082"
14207,"Jul 10, 1985 to Nov 1, 1985",-1,23 min. per ep.,2,0,Hentai,"None found, add some",219,#9861,-1,Fuji Video,N/A,Rx - Hentai,5.14,Unknown,Finished Airing,"None found, add some",Lovely Series,OVA,56
14209,"Nov 21, 1985 to 1986",-1,23 min. per ep.,2,1,Hentai,"None found, add some",304,#9328,-1,"None found, add some",N/A,Rx - Hentai,5.6,Unknown,Finished Airing,"None found, add some",Fruits Version,OVA,81
14211,"May 1, 1961 to Feb 25, 1962",Not scheduled once per week,3 min. per ep.,312,0,Historical,"None found, add some",192,#10093,Spring 1961,"Fuji TV , Otogi Production",#9530,G - All Ages,6.56,Original,Finished Airing,"None found, add some",Instant History,TV,34
14213,"Jun 25, 1962 to Jun 25, 1964",Not scheduled once per week,5 min. per ep.,312,0,Historical,"None found, add some",178,#10199,Summer 1962,"TBS , Otogi Production",#10499,G - All Ages,6.94,Original,Finished Airing,"None found, add some",Otogi Manga Calendar,TV,16
14225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14227,"Oct 2, 2012 to Dec 25, 2012",Tuesdays at Unknown,24 min. per ep.,13,"3,650","Slice of Life , Comedy , Romance , School , Shoujo","NIS America, Inc.","400,357",#75,Fall 2012,"TV Tokyo , Aniplex , Nihon Ad Systems , Kodansha",#983,PG-13 - Teens 13 or older,7.75,Manga,Finished Airing,Brain's Base,Tonari no Kaibutsu-kun (My Little Monster),TV,"236,952"
14231,16-Jul-93,-1,25 min.,1,0,"Fantasy , Romance","None found, add some",537,#8418,-1,"None found, add some",#6391,PG-13 - Teens 13 or older,6.2,Manga,Finished Airing,Tezuka Productions,Akuemon,OVA,259
14235,09-Feb-12,-1,4 min.,1,0,Fantasy,"None found, add some",188,#10120,-1,"None found, add some",#8119,G - All Ages,5.1,Unknown,Finished Airing,"None found, add some",Salad Land,ONA,80
14237,"Oct 5, 2012 to Dec 21, 2012",Fridays at 01:55 (JST),24 min. per ep.,12,36,"Action , Sci-Fi , Slice of Life , Mecha",Sentai Filmworks,"26,296",#1959,Fall 2012,"None found, add some",#5755,PG-13 - Teens 13 or older,6.39,Other,Finished Airing,8bit,Busou Shinki (Busou Shinki: Armored War Goddess),TV,"9,283"
14243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14247,13-Apr-85,-1,24 min.,1,0,"Drama , Romance","None found, add some",471,#8638,-1,"None found, add some",#6048,G - All Ages,6.31,Manga,Finished Airing,Tezuka Productions,Lunn wa Kaze no Naka,OVA,240
14249,04-Dec-99,-1,8 min.,1,0,Adventure,"None found, add some",207,#9950,-1,"None found, add some",#10680,G - All Ages,6,Unknown,Finished Airing,"None found, add some",Ribbon no Kishi (1999),Movie,48
14253,22-Jul-89,-1,33 min.,1,0,"Fantasy , Kids","None found, add some",170,#10290,-1,Sanrio,#10226,G - All Ages,5.65,Unknown,Finished Airing,"None found, add some",My Melody no Akazukin,Movie,46
14267,09-Jun-12,-1,1 hr. 30 min.,1,11,"Adventure , Mystery , Super Power , Supernatural , School","None found, add some","11,520",#3049,-1,Index,#1541,PG-13 - Teens 13 or older,7.51,Unknown,Finished Airing,AIC A.S.T.A.,Persona 4 the Animation: The Factor of Hope,Movie,"2,733"
14277,"Jul 2, 2012 to Dec 24, 2012",Unknown,3 min. per ep.,26,10,"Comedy , Romance , School , Seinen , Slice of Life","None found, add some","13,719",#2805,Summer 2012,"AT-X , Takeshobo , Dream Creation",#5816,PG-13 - Teens 13 or older,6.37,4-koma manga,Finished Airing,Silver Link.,Chitose Get You!!,TV,"6,230"
14283,"Jan 11, 2013 to Mar 29, 2013",Fridays at 01:30 (JST),24 min. per ep.,12,100,"Action , Sci-Fi , Ecchi",Aniplex of America,"48,564",#1305,Winter 2013,"Aniplex , Mainichi Broadcasting System",#5206,R+ - Mild Nudity,6.55,Original,Finished Airing,A-1 Pictures,Vividred Operation,TV,"19,824"
14289,"Oct 7, 2012 to Dec 30, 2012",Unknown,24 min. per ep.,13,"3,116","Romance , School , Shoujo",Sentai Filmworks,"264,613",#168,Fall 2012,"Starchild Records , Kodansha , Magic Capsule , Yomiuri Advertising , GANSIS",#1074,PG-13 - Teens 13 or older,7.7,Manga,Finished Airing,Zexcs,"Sukitte Ii na yo. (Say ""I Love You"".)",TV,"153,370"
14293,19-Oct-12,-1,1 hr. 46 min.,1,132,"Sci-Fi , Romance , School",FUNimation Entertainment,"50,441",#1263,-1,"Aniplex , Shochiku , Sony Music Entertainment , Bandai Namco Entertainment",#2571,PG-13 - Teens 13 or older,7.24,Novel,Finished Airing,Sunrise,Nerawareta Gakuen (Psychic School Wars),Movie,"22,698"
14317,03-Jun-12,-1,10 min.,1,5,Sci-Fi,"None found, add some","5,381",#4175,-1,"None found, add some",#5060,PG-13 - Teens 13 or older,6.58,Original,Finished Airing,Production I.G,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Special,"3,232"
14333,"Jul 7, 2012 to Mar 30, 2013",Unknown,20 min. per ep.,37,3,"Adventure , Fantasy","None found, add some","4,228",#4589,Summer 2012,"TV Tokyo , Dentsu",#5471,PG - Children,6.48,Unknown,Finished Airing,Toei Animation,Tanken Driland,TV,518
14345,"Oct 4, 2012 to Dec 20, 2012",Thursdays at 23:00 (JST),24 min. per ep.,12,"2,535","Action , Sci-Fi , Psychological , Seinen",Sentai Filmworks,"377,846",#89,Fall 2012,"Sotsu , KlockWorx , flying DOG , Showgate",#1169,R - 17+ (violence & profanity),7.65,Manga,Finished Airing,Madhouse,Btooom!,TV,"226,984"
14347,02-Mar-13,-1,25 min.,1,5,"Action , Samurai , Historical , Drama","None found, add some","9,244",#3338,-1,"None found, add some",#6912,PG-13 - Teens 13 or older,5.99,Original,Finished Airing,Gonzo,Ryo,Movie,"4,790"
14349,02-Mar-13,-1,26 min.,1,897,"Adventure , Comedy , Fantasy , Magic , School","None found, add some","146,467",#419,-1,Half H.P Studio,#536,PG-13 - Teens 13 or older,8,Original,Finished Airing,Trigger,Little Witch Academia,Movie,"88,712"
14353,02-Mar-13,-1,25 min.,1,203,"Game , Mystery , Psychological , Drama , Thriller",FUNimation Entertainment,"109,674",#603,-1,"None found, add some",#497,R - 17+ (violence & profanity),8.03,Original,Finished Airing,Madhouse,Death Billiards,Movie,"69,226"
14355,"Jan 3, 2013 to Mar 21, 2013",Thursdays at 01:30 (JST),3 min. per ep.,12,57,"Adventure , Comedy , Slice of Life","None found, add some","30,425",#1784,Winter 2013,Earth Star Entertainment,#4071,G - All Ages,6.83,Manga,Finished Airing,8bit,Yama no Susume (Encouragement of Climb),TV,"12,670"
14359,"Jun 7, 2012 to Nov 14, 2012",-1,2 min. per ep.,5,16,"Music , Fantasy","None found, add some","1,756",#6338,-1,"None found, add some",#6555,G - All Ages,6.15,Unknown,Finished Airing,"None found, add some",Vocaloid China Project Senden Animation,Music,583
14367,"Aug 21, 2002 to Aug 21, 2003",-1,33 sec. per ep.,13,1,Shounen,"None found, add some",566,#8355,-1,"None found, add some",#6387,G - All Ages,6.21,Unknown,Finished Airing,TMS Entertainment,Tenshi na Konamaiki Specials (Cheeky Angel DVD Specials),Special,116
14370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14373,20-Oct-12,-1,30 min.,1,19,Sci-Fi,"None found, add some","14,642",#2716,-1,"Aniplex , Kadokawa Shoten , ASCII Media Works",#5478,PG-13 - Teens 13 or older,6.47,Unknown,Finished Airing,Madhouse,Arata naru Sekai: World's/Start/Load/End (World's End),OVA,"6,875"
14377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14379,"Aug 31, 2012 to Nov 30, 2012",-1,27 min. per ep.,2,12,"Harem , Hentai","None found, add some","3,982",#4710,-1,Pink Pineapple,N/A,Rx - Hentai,6.95,Manga,Finished Airing,"None found, add some",Shoujo x Shoujo x Shoujo The Animation,OVA,"1,660"
14381,07-Jul-12,-1,45 min.,1,0,"Kids , Adventure , Fantasy , Comedy , Super Power","None found, add some",122,#11012,-1,"None found, add some",#11016,PG - Children,5.89,Unknown,Finished Airing,TMS Entertainment,Sore Ike! Anpanman: Yomigaere Bananajima,Movie,18
14397,"Jan 12, 2013 to Jun 29, 2013",Unknown,22 min. per ep.,25,973,"Game , Slice of Life , Sports , Drama , Josei",Sentai Filmworks,"96,407",#701,Winter 2013,"VAP , Nippon Television Network Corporation",#99,PG-13 - Teens 13 or older,8.5,Manga,Finished Airing,Madhouse,Chihayafuru 2,TV,"53,474"
14407,23-Nov-13,-1,1 hr. 38 min.,1,334,"Action , Supernatural , Fantasy , Seinen",Aniplex of America,"51,579",#1234,-1,"Aniplex , Yomiko Advertising , Atlus",#885,R - 17+ (violence & profanity),7.79,Game,Finished Airing,AIC A.S.T.A.,Persona 3 the Movie 1: Spring of Birth,Movie,"25,298"
14416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14467,"Oct 5, 2012 to Dec 28, 2012",Thursdays at Unknown,24 min. per ep.,13,"4,951","Action , Super Power , Supernatural",Viz Media,"336,283",#112,Fall 2012,"Starchild Records , Mainichi Broadcasting System , KlockWorx",#1046,PG-13 - Teens 13 or older,7.71,Original,Finished Airing,GoHands,K,TV,"176,213"
14471,21-Sep-87,-1,27 min.,1,1,"Hentai , Historical","None found, add some",397,#8904,-1,"None found, add some",N/A,Rx - Hentai,4.93,Unknown,Finished Airing,"None found, add some",Kaguya-hime: Taketori Monogatari,OVA,95
14474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14479,15-Jun-12,-1,12 min.,1,2,"Magic , Fantasy , School","None found, add some","4,467",#4492,-1,AIC,#7881,PG-13 - Teens 13 or older,5.34,Light novel,Finished Airing,"None found, add some",Mahoutsukai Nara Miso wo Kue!,OVA,"2,350"
14511,"Jan 6, 2013 to Mar 31, 2013",Unknown,24 min. per ep.,13,56,"Comedy , School , Slice of Life",FUNimation Entertainment,"33,914",#1676,Winter 2013,"None found, add some",#924,PG-13 - Teens 13 or older,7.77,Manga,Finished Airing,feel.,Minami-ke Tadaima,TV,"16,170"
14513,"Oct 7, 2012 to Mar 31, 2013",Unknown,24 min. per ep.,25,"5,321","Action , Adventure , Fantasy , Magic , Shounen",Aniplex of America,"372,419",#93,Fall 2012,"Aniplex , Dentsu , Shogakukan Productions , Mainichi Broadcasting System , Movic , GYAO!",#283,PG-13 - Teens 13 or older,8.23,Manga,Finished Airing,A-1 Pictures,Magi: The Labyrinth of Magic,TV,"200,090"
14515,"Jan 11, 2013 to Mar 29, 2013",Unknown,24 min. per ep.,12,121,"Comedy , Romance , Supernatural",Sentai Filmworks,"59,459",#1102,Winter 2013,"Aniplex , TBS",#4489,PG-13 - Teens 13 or older,6.73,Light novel,Finished Airing,Shaft,Sasami-san@Ganbaranai,TV,"19,899"
14519,2008,-1,2 min. per ep.,13,0,Comedy,"None found, add some",277,#9477,-1,Think Corporation,#6217,G - All Ages,6.26,Unknown,Finished Airing,"None found, add some",Neko Ramen: Ore no Shouyu Aji,ONA,66
14527,"Oct 11, 2012 to Dec 27, 2012",Thursdays at 01:35 (JST),24 min. per ep.,12,196,"Action , Comedy , Ecchi , Martial Arts , School , Shounen , Super Power",Sentai Filmworks,"74,739",#910,Fall 2012,"TV Tokyo , Lantis , Hakoniwa Academy Student Council",#1271,PG-13 - Teens 13 or older,7.61,Manga,Finished Airing,"Gainax , Asahi Production",Medaka Box Abnormal,TV,"39,687"
14529,18-Dec-82,-1,1 hr. 5 min.,1,0,"Action , Space , Mecha , Sci-Fi","None found, add some",150,#10545,-1,"None found, add some",#8079,PG - Children,5.14,Unknown,Finished Airing,"None found, add some",Super Majingga 3,Movie,50
14537,21-Jun-12,-1,8 min.,1,0,Fantasy,"None found, add some",204,#9975,-1,Sanrio,#6858,G - All Ages,6.01,Unknown,Finished Airing,"None found, add some",Cinnamon no Parade,ONA,58
14539,"Aug 31, 2012 to Jun 30, 2017",-1,24 min. per ep.,3,20,Hentai,"None found, add some","5,670",#4093,-1,"None found, add some",N/A,Rx - Hentai,6.87,Visual novel,Finished Airing,PoRO,Love 2 Quad,OVA,"2,344"
14543,"Jul 27, 2012 to Nov 21, 2014",-1,30 min. per ep.,4,71,"Action , Hentai , Supernatural","None found, add some","5,935",#4007,-1,"Pixy , ZIZ Entertainment (ZIZ)",N/A,Rx - Hentai,6.91,Visual novel,Finished Airing,"None found, add some",Koutetsu no Majo Annerose,OVA,"2,250"
14562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14563,"Jul 31, 2012 to Nov 16, 2012",Unknown,5 min. per ep.,12,1,"Comedy , Magic","None found, add some","3,629",#4875,Summer 2012,"Pastel , AIR AGENCY",#7899,PG-13 - Teens 13 or older,5.33,Unknown,Finished Airing,AIC Frontier,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,TV,"1,047"
14568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14575,05-Oct-12,-1,25 min.,1,5,"Comedy , Slice of Life","None found, add some","16,119",#2589,-1,Starchild Records,#1681,PG-13 - Teens 13 or older,7.47,Manga,Finished Airing,feel.,Minami-ke Omatase,OVA,"8,243"
14583,"Mar 23, 2012 to Aug 24, 2012",-1,3 min. per ep.,6,0,Comedy,"None found, add some","3,508",#4942,-1,"Bandai Visual , flying DOG , Dwango",#6190,PG-13 - Teens 13 or older,6.27,Original,Finished Airing,"Production I.G , Xebec",Rinne no Lagrange Specials,Special,"1,384"
14584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1
14617,11-Apr-09,-1,3 min.,1,20,"Action , Adventure , Historical , Samurai , Seinen","None found, add some","5,755",#4067,-1,"None found, add some",#3174,R - 17+ (violence & profanity),7.08,Original,Finished Airing,Bones,Stranger: Mukou Hadan Pilot (Sword of the Stranger Pilot),Special,"2,303"
14623,"Apr 8, 1992 to Mar 10, 1993",Unknown,25 min. per ep.,26,1,"Action , Comedy , Kids , Sci-Fi","None found, add some",105,#11343,Spring 1992,"NHK , Gakken",#8882,G - All Ages,6.22,Unknown,Finished Airing,Studio Gallop,Chikyuu SOS Sore Ike Kororin (Do it Kororin Earth SOS),TV,9
14627,17-Jul-12,-1,3 min. per ep.,2,3,"Slice of Life , Comedy , School , Seinen","None found, add some","8,255",#3510,-1,Takeshobo,#3730,PG-13 - Teens 13 or older,6.92,Unknown,Finished Airing,Seven,Recorder to Randoseru,OVA,"4,844"
14629,21-Jul-12,-1,1 hr. 29 min.,1,1,"Action , Military , Sci-Fi","None found, add some","2,781",#5395,-1,Sola Digital Arts,#3993,R+ - Mild Nudity,6.85,Book,Finished Airing,"None found, add some",Starship Troopers: Invasion,Movie,"1,551"
14631,"Jul 27, 2012 to Nov 22, 2012",-1,30 min. per ep.,2,0,"Comedy , Kids","None found, add some",136,#10724,-1,"None found, add some",#8960,G - All Ages,6.41,Unknown,Finished Airing,J.C.Staff,Dangerous Jiisan Ja,OVA,17
14645,"Sep 30, 2012 to Dec 23, 2012",Unknown,24 min. per ep.,13,115,"Fantasy , Romance , Shoujo , Supernatural",Sentai Filmworks,"29,375",#1833,Fall 2012,"None found, add some",#2072,PG-13 - Teens 13 or older,7.37,Visual novel,Finished Airing,Studio Deen,Hiiro no Kakera Dai Ni Shou,TV,"14,233"
14647,"Aug 18, 2012 to Dec 9, 2012",-1,24 min. per ep.,2,1,"Comedy , Mystery , Super Power","None found, add some","3,986",#4704,-1,"Sotsu , Bushiroad , Chrono Gear Creative",#5048,PG-13 - Teens 13 or older,6.59,Card game,Finished Airing,"J.C.Staff , Artland",Tantei Opera Milky Holmes: Alternative,Special,"1,662"
14653,"Oct 4, 2012 to Dec 20, 2012",Unknown,24 min. per ep.,12,53,"Comedy , Harem , Parody , Shounen",Sentai Filmworks,"33,601",#1691,Fall 2012,"TV Tokyo , Geneon Universal Entertainment , Shogakukan Productions",#3070,PG-13 - Teens 13 or older,7.1,Manga,Finished Airing,Manglobe,Hayate no Gotoku! Can't Take My Eyes Off You,TV,"16,213"
14657,17-Apr-12,-1,17 min.,1,15,Hentai,"None found, add some","2,683",#5465,-1,MS Pictures,N/A,Rx - Hentai,6.31,Manga,Finished Airing,"None found, add some",Netorare Zuma,OVA,"1,133"
14659,"Aug 17, 2012 to Dec 21, 2012",-1,26 min. per ep.,2,9,Hentai,"None found, add some","2,059",#6032,-1,"MS Pictures , Pashmina",N/A,Rx - Hentai,6.45,Manga,Finished Airing,"None found, add some",Hump Bang,OVA,791
